match_no,inningno,over,ballnumber,batter_id,bowler_id,score,outcome,comment
55,1,18.4,120,120,101,1,1wd,"Khaleel Ahmed to MS Dhoni, 1 wide,"
55,1,18.4,121,120,101,4,4,"Khaleel Ahmed to MS Dhoni, Four,"
55,1,18.5,122,120,101,2,2,"Khaleel Ahmed to MS Dhoni, 2 runs,"
55,1,18.6,123,120,101,6,6,"Khaleel Ahmed to MS Dhoni, Six,"
55,1,19.1,124,184,135,4,4,"Mitchell Marsh to Ravindra Jadeja, Four,"
55,1,19.2,125,184,135,0,w,"Mitchell Marsh to Ravindra Jadeja, no run,                           Wicket - c Axar Patel b MR Marsh batsmen out 21(16)"
55,1,19.3,126,51,135,0,0,"Mitchell Marsh to Deepak Chahar, no run,"
55,1,19.4,127,51,135,1,1,"Mitchell Marsh to Deepak Chahar, 1 run,"
55,1,19.5,128,120,135,1,1wd,"Mitchell Marsh to MS Dhoni, 1 wide,"
55,1,19.5,129,120,135,0,w,"Mitchell Marsh to MS Dhoni, no run,                           Wicket - c David Warner b MR Marsh batsmen out 20(9)"
55,1,19.6,130,227,135,1,1b,"Mitchell Marsh to Tushar Deshpande, 1 bye,"
55,2,0.1,1,48,51,0,0,"Deepak Chahar to David Warner, no run,"
55,2,0.2,2,48,51,0,w,"Deepak Chahar to David Warner, no run,                           Wicket - c Ajinkya Rahane b DL Chahar batsmen out 0(2)"
55,2,0.3,3,135,51,1,1,"Deepak Chahar to Mitchell Marsh, 1 run,"
55,2,0.4,4,161,51,0,0,"Deepak Chahar to Philip Salt, no run,"
55,2,0.5,5,161,51,0,0,"Deepak Chahar to Philip Salt, no run,"
55,2,0.6,6,161,51,0,0,"Deepak Chahar to Philip Salt, no run,"
55,2,1.1,7,135,227,1,1lb,"Tushar Deshpande to Mitchell Marsh, 1 leg bye,"
55,2,1.2,8,161,227,0,0,"Tushar Deshpande to Philip Salt, no run,"
55,2,1.3,9,161,227,0,0,"Tushar Deshpande to Philip Salt, no run,"
55,2,1.4,10,161,227,4,4,"Tushar Deshpande to Philip Salt, Four,"
55,2,1.5,11,161,227,6,6,"Tushar Deshpande to Philip Salt, Six,"
55,2,1.6,12,161,227,1,1,"Tushar Deshpande to Philip Salt, 1 run,"
55,2,2.1,13,161,51,0,0,"Deepak Chahar to Philip Salt, no run,"
55,2,2.2,14,161,51,1,1wd,"Deepak Chahar to Philip Salt, 1 wide,"
55,2,2.2,15,161,51,6,6,"Deepak Chahar to Philip Salt, Six,"
55,2,2.3,16,161,51,0,w,"Deepak Chahar to Philip Salt, no run,                           Wicket - c AT Rayudu b DL Chahar batsmen out 17(11)"
55,2,2.4,17,125,51,1,1,"Deepak Chahar to Manish Pandey, 1 run,"
55,2,2.5,18,135,51,0,0,"Deepak Chahar to Mitchell Marsh, no run,"
55,2,2.6,19,135,51,4,4,"Deepak Chahar to Mitchell Marsh, Four,"
55,2,3.1,20,125,227,0,w,"Tushar Deshpande to Manish Pandey, no run,                           Wicket - runout (Ajinkya Rahane) batsmen out 5(4)"
55,2,3.2,21,125,227,0,0,"Tushar Deshpande to Manish Pandey, no run,"
55,2,3.3,22,125,227,0,0,"Tushar Deshpande to Manish Pandey, no run,"
55,2,3.4,23,125,227,1,1,"Tushar Deshpande to Manish Pandey, 1 run,"
55,2,3.5,24,186,227,0,0,"Tushar Deshpande to Rilee Rossouw, no run,"
55,2,3.6,25,186,227,1,1,"Tushar Deshpande to Rilee Rossouw, 1 run,"
55,2,4.1,26,186,51,0,0,"Deepak Chahar to Rilee Rossouw, no run,"
55,2,4.2,27,186,51,6,6,"Deepak Chahar to Rilee Rossouw, Six,"
55,2,4.3,28,186,51,0,0,"Deepak Chahar to Rilee Rossouw, no run,"
55,2,4.4,29,186,51,4,4,"Deepak Chahar to Rilee Rossouw, Four,"
55,2,4.5,30,186,51,1,1,"Deepak Chahar to Rilee Rossouw, 1 run,"
55,2,4.6,31,125,51,4,4,"Deepak Chahar to Manish Pandey, Four,"
55,2,5.1,32,186,121,0,0,"Maheesh Theekshana to Rilee Rossouw, no run,"
55,2,5.2,33,186,121,1,1,"Maheesh Theekshana to Rilee Rossouw, 1 run,"
55,2,5.3,34,125,121,1,1,"Maheesh Theekshana to Manish Pandey, 1 run,"
55,2,5.4,35,186,121,1,1,"Maheesh Theekshana to Rilee Rossouw, 1 run,"
55,2,5.5,36,125,121,1,1,"Maheesh Theekshana to Manish Pandey, 1 run,"
55,2,5.6,37,186,121,1,1,"Maheesh Theekshana to Rilee Rossouw, 1 run,"
55,2,6.1,38,186,184,0,0,"Ravindra Jadeja to Rilee Rossouw, no run,"
55,2,6.2,39,186,184,0,0,"Ravindra Jadeja to Rilee Rossouw, no run,"
55,2,6.3,40,186,184,1,1,"Ravindra Jadeja to Rilee Rossouw, 1 run,"
55,2,6.4,41,125,184,0,0,"Ravindra Jadeja to Manish Pandey, no run,"
55,2,6.5,42,125,184,0,0,"Ravindra Jadeja to Manish Pandey, no run,"
55,2,6.6,43,125,184,0,0,"Ravindra Jadeja to Manish Pandey, no run,"
55,2,7.1,44,186,137,0,0,"Moeen Ali to Rilee Rossouw, no run,"
55,2,7.2,45,186,137,0,0,"Moeen Ali to Rilee Rossouw, no run,"
55,2,7.3,46,186,137,1,1,"Moeen Ali to Rilee Rossouw, 1 run,"
55,2,7.4,47,125,137,0,0,"Moeen Ali to Manish Pandey, no run,"
55,2,7.5,48,125,137,6,6,"Moeen Ali to Manish Pandey, Six,"
55,2,7.6,49,125,137,0,0,"Moeen Ali to Manish Pandey, no run,"
55,2,8.1,50,186,184,1,1,"Ravindra Jadeja to Rilee Rossouw, 1 run,"
55,2,8.2,51,125,184,1,1,"Ravindra Jadeja to Manish Pandey, 1 run,"
55,2,8.3,52,186,184,4,4,"Ravindra Jadeja to Rilee Rossouw, Four,"
55,2,8.4,53,186,184,0,0,"Ravindra Jadeja to Rilee Rossouw, no run,"
55,2,8.5,54,186,184,2,2,"Ravindra Jadeja to Rilee Rossouw, 2 runs,"
55,2,8.6,55,186,184,0,0,"Ravindra Jadeja to Rilee Rossouw, no run,"
55,2,9.1,56,125,137,0,0,"Moeen Ali to Manish Pandey, no run,"
55,2,9.2,57,125,137,0,0,"Moeen Ali to Manish Pandey, no run,"
55,2,9.3,58,125,137,0,0,"Moeen Ali to Manish Pandey, no run,"
55,2,9.4,59,125,137,1,1,"Moeen Ali to Manish Pandey, 1 run,"
55,2,9.5,60,186,137,0,0,"Moeen Ali to Rilee Rossouw, no run,"
55,2,9.6,61,186,137,1,1,"Moeen Ali to Rilee Rossouw, 1 run,"
55,2,10.1,62,186,184,2,2,"Ravindra Jadeja to Rilee Rossouw, 2 runs,"
55,2,10.2,63,186,184,1,1,"Ravindra Jadeja to Rilee Rossouw, 1 run,"
55,2,10.3,64,125,184,1,1,"Ravindra Jadeja to Manish Pandey, 1 run,"
55,2,10.4,65,186,184,1,1,"Ravindra Jadeja to Rilee Rossouw, 1 run,"
55,2,10.5,66,125,184,1,1,"Ravindra Jadeja to Manish Pandey, 1 run,"
55,2,10.6,67,186,184,1,1,"Ravindra Jadeja to Rilee Rossouw, 1 run,"
55,2,11.1,68,186,137,1,1,"Moeen Ali to Rilee Rossouw, 1 run,"
55,2,11.2,69,125,137,0,0,"Moeen Ali to Manish Pandey, no run,"
55,2,11.3,70,125,137,1,1,"Moeen Ali to Manish Pandey, 1 run,"
55,2,11.4,71,186,137,1,1,"Moeen Ali to Rilee Rossouw, 1 run,"
55,2,11.5,72,125,137,1,1,"Moeen Ali to Manish Pandey, 1 run,"
55,2,11.6,73,186,137,0,0,"Moeen Ali to Rilee Rossouw, no run,"
55,2,12.1,74,125,129,6,6,"Matheesha Pathirana to Manish Pandey, Six,"
55,2,12.2,75,125,129,0,0,"Matheesha Pathirana to Manish Pandey, no run,"
55,2,12.3,76,125,129,1,1,"Matheesha Pathirana to Manish Pandey, 1 run,"
55,2,12.4,77,186,129,1,1,"Matheesha Pathirana to Rilee Rossouw, 1 run,"
55,2,12.5,78,125,129,0,0,"Matheesha Pathirana to Manish Pandey, no run,"
55,2,12.6,79,125,129,0,w,"Matheesha Pathirana to Manish Pandey, no run,                           Wicket - lbw b Matheesha Pathirana batsmen out 27(29)"
55,2,13.1,80,186,137,0,0,"Moeen Ali to Rilee Rossouw, no run,"
55,2,13.2,81,186,137,1,1,"Moeen Ali to Rilee Rossouw, 1 run,"
55,2,13.3,82,189,137,1,1lb,"Moeen Ali to Ripal Patel, 1 leg bye,"
55,2,13.4,83,186,137,0,0,"Moeen Ali to Rilee Rossouw, no run,"
55,2,13.5,84,186,137,1,1,"Moeen Ali to Rilee Rossouw, 1 run,"
55,2,13.6,85,189,137,1,1,"Moeen Ali to Ripal Patel, 1 run,"
55,2,14.1,86,189,184,0,0,"Ravindra Jadeja to Ripal Patel, no run,"
55,2,14.2,87,189,184,1,1,"Ravindra Jadeja to Ripal Patel, 1 run,"
55,2,14.3,88,186,184,0,w,"Ravindra Jadeja to Rilee Rossouw, no run,                           Wicket - c Matheesha Pathirana b RA Jadeja batsmen out 35(37)"
55,2,14.4,89,32,184,1,1,"Ravindra Jadeja to Axar Patel, 1 run,"
55,2,14.5,90,189,184,0,0,"Ravindra Jadeja to Ripal Patel, no run,"
55,2,14.6,91,189,184,1,1,"Ravindra Jadeja to Ripal Patel, 1 run,"
55,2,15.1,92,189,129,0,0,"Matheesha Pathirana to Ripal Patel, no run,"
55,2,15.2,93,189,129,1,1,"Matheesha Pathirana to Ripal Patel, 1 run,"
55,2,15.3,94,32,129,4,4,"Matheesha Pathirana to Axar Patel, Four,"
55,2,15.4,95,32,129,0,0,"Matheesha Pathirana to Axar Patel, no run,"
55,2,15.5,96,32,129,1,1,"Matheesha Pathirana to Axar Patel, 1 run,"
55,2,15.6,97,189,129,0,0,"Matheesha Pathirana to Ripal Patel, no run,"
55,2,16.1,98,32,121,1,1,"Maheesh Theekshana to Axar Patel, 1 run,"
55,2,16.2,99,189,121,1,1,"Maheesh Theekshana to Ripal Patel, 1 run,"
55,2,16.3,100,32,121,2,2,"Maheesh Theekshana to Axar Patel, 2 runs,"
55,2,16.4,101,32,121,6,6,"Maheesh Theekshana to Axar Patel, Six,"
55,2,16.5,102,32,121,1,1,"Maheesh Theekshana to Axar Patel, 1 run,"
55,2,16.6,103,189,121,0,0,"Maheesh Theekshana to Ripal Patel, no run,"
55,2,17.1,104,32,129,1,1wd,"Matheesha Pathirana to Axar Patel, 1 wide,"
55,2,17.1,105,32,129,0,0,"Matheesha Pathirana to Axar Patel, no run,"
55,2,17.2,106,32,129,1,1wd,"Matheesha Pathirana to Axar Patel, 1 wide,"
55,2,17.2,107,32,129,4,4,"Matheesha Pathirana to Axar Patel, Four,"
55,2,17.3,108,32,129,1,1,"Matheesha Pathirana to Axar Patel, 1 run,"
55,2,17.4,109,189,129,1,1,"Matheesha Pathirana to Ripal Patel, 1 run,"
55,2,17.5,110,32,129,0,w,"Matheesha Pathirana to Axar Patel, no run,                           Wicket - c Ajinkya Rahane b Matheesha Pathirana batsmen out 21(12)"
55,2,17.6,111,19,129,4,4lb,"Matheesha Pathirana to Aman Hakim Khan, 4 leg bye,"
55,2,18.1,112,189,227,2,2,"Tushar Deshpande to Ripal Patel, 2 runs,"
55,2,18.2,113,189,227,0,0,"Tushar Deshpande to Ripal Patel, no run,"
55,2,18.3,114,189,227,1,1,"Tushar Deshpande to Ripal Patel, 1 run,"
55,2,18.4,115,19,227,1,1,"Tushar Deshpande to Aman Hakim Khan, 1 run,"
55,2,18.5,116,189,227,1,w,"Tushar Deshpande to Ripal Patel, 1 run,                           Wicket - runout (Moeen Ali) batsmen out 10(16)"
55,2,18.6,117,110,227,0,0,"Tushar Deshpande to Lalit Yadav, no run,"
55,2,19.1,118,19,129,1,1wd,"Matheesha Pathirana to Aman Hakim Khan, 1 wide,"
55,2,19.1,119,19,129,1,1wd,"Matheesha Pathirana to Aman Hakim Khan, 1 wide,"
55,2,19.1,120,19,129,1,1,"Matheesha Pathirana to Aman Hakim Khan, 1 run,"
55,2,19.2,121,110,129,4,4,"Matheesha Pathirana to Lalit Yadav, Four,"
55,2,19.3,122,110,129,4,4,"Matheesha Pathirana to Lalit Yadav, Four,"
55,2,19.4,123,110,129,4,4,"Matheesha Pathirana to Lalit Yadav, Four,"
55,2,19.5,124,110,129,0,w,"Matheesha Pathirana to Lalit Yadav, no run,                           Wicket - b Matheesha Pathirana batsmen out 12(5)"
55,2,19.6,125,105,129,0,0,"Matheesha Pathirana to Kuldeep Yadav, no run,"
56,1,0.1,1,84,225,2,2,"Trent Boult to Jason Roy, 2 runs,"
56,1,0.2,2,84,225,0,0,"Trent Boult to Jason Roy, no run,"
56,1,0.3,3,84,225,0,0,"Trent Boult to Jason Roy, no run,"
56,1,0.4,4,84,225,4,4,"Trent Boult to Jason Roy, Four,"
56,1,0.5,5,84,225,0,0,"Trent Boult to Jason Roy, no run,"
56,1,0.6,6,84,225,0,0,"Trent Boult to Jason Roy, no run,"
56,1,1.1,7,176,203,0,0,"Sandeep Sharma to Rahmanullah Gurbaz, no run,"
56,1,1.2,8,176,203,0,0,"Sandeep Sharma to Rahmanullah Gurbaz, no run,"
56,1,1.3,9,176,203,0,0,"Sandeep Sharma to Rahmanullah Gurbaz, no run,"
56,1,1.4,10,176,203,4,4,"Sandeep Sharma to Rahmanullah Gurbaz, Four,"
56,1,1.5,11,176,203,0,0,"Sandeep Sharma to Rahmanullah Gurbaz, no run,"
56,1,1.6,12,176,203,0,0,"Sandeep Sharma to Rahmanullah Gurbaz, no run,"
56,1,2.1,13,84,225,4,4,"Trent Boult to Jason Roy, Four,"
56,1,2.2,14,84,225,0,w,"Trent Boult to Jason Roy, no run,                           Wicket - c Shimron Hetmyer b Trent Boult batsmen out 10(8)"
56,1,2.3,15,234,225,0,0,"Trent Boult to Venkatesh Iyer, no run,"
56,1,2.4,16,234,225,0,0,"Trent Boult to Venkatesh Iyer, no run,"
56,1,2.5,17,234,225,0,0,"Trent Boult to Venkatesh Iyer, no run,"
56,1,2.6,18,234,225,0,0,"Trent Boult to Venkatesh Iyer, no run,"
56,1,3.1,19,176,203,6,6,"Sandeep Sharma to Rahmanullah Gurbaz, Six,"
56,1,3.2,20,176,203,6,6,"Sandeep Sharma to Rahmanullah Gurbaz, Six,"
56,1,3.3,21,176,203,0,0,"Sandeep Sharma to Rahmanullah Gurbaz, no run,"
56,1,3.4,22,176,203,1,1,"Sandeep Sharma to Rahmanullah Gurbaz, 1 run,"
56,1,3.5,23,234,203,1,1,"Sandeep Sharma to Venkatesh Iyer, 1 run,"
56,1,3.6,24,176,203,1,1,"Sandeep Sharma to Rahmanullah Gurbaz, 1 run,"
56,1,4.1,25,176,225,0,w,"Trent Boult to Rahmanullah Gurbaz, no run,                           Wicket - c Sandeep Sharma b Trent Boult batsmen out 18(12)"
56,1,4.2,26,155,225,0,0,"Trent Boult to Nitish Rana, no run,"
56,1,4.3,27,155,225,2,2,"Trent Boult to Nitish Rana, 2 runs,"
56,1,4.4,28,155,225,3,3,"Trent Boult to Nitish Rana, 3 runs,"
56,1,4.5,29,234,225,0,0,"Trent Boult to Venkatesh Iyer, no run,"
56,1,4.6,30,234,225,1,1lb,"Trent Boult to Venkatesh Iyer, 1 leg bye,"
56,1,5.1,31,234,183,0,0,"Ravichandran Ashwin to Venkatesh Iyer, no run,"
56,1,5.2,32,234,183,1,1,"Ravichandran Ashwin to Venkatesh Iyer, 1 run,"
56,1,5.3,33,155,183,1,1,"Ravichandran Ashwin to Nitish Rana, 1 run,"
56,1,5.4,34,234,183,0,0,"Ravichandran Ashwin to Venkatesh Iyer, no run,"
56,1,5.5,35,234,183,0,0,"Ravichandran Ashwin to Venkatesh Iyer, no run,"
56,1,5.6,36,234,183,0,0,"Ravichandran Ashwin to Venkatesh Iyer, no run,"
56,1,6.1,37,155,88,1,1,"Joe Root to Nitish Rana, 1 run,"
56,1,6.2,38,234,88,2,2,"Joe Root to Venkatesh Iyer, 2 runs,"
56,1,6.3,39,234,88,1,1,"Joe Root to Venkatesh Iyer, 1 run,"
56,1,6.4,40,155,88,1,1lb,"Joe Root to Nitish Rana, 1 leg bye,"
56,1,6.5,41,234,88,1,1,"Joe Root to Venkatesh Iyer, 1 run,"
56,1,6.6,42,155,88,1,1,"Joe Root to Nitish Rana, 1 run,"
56,1,7.1,43,155,183,1,1,"Ravichandran Ashwin to Nitish Rana, 1 run,"
56,1,7.2,44,234,183,1,1,"Ravichandran Ashwin to Venkatesh Iyer, 1 run,"
56,1,7.3,45,155,183,1,1,"Ravichandran Ashwin to Nitish Rana, 1 run,"
56,1,7.4,46,234,183,1,1,"Ravichandran Ashwin to Venkatesh Iyer, 1 run,"
56,1,7.5,47,155,183,1,1,"Ravichandran Ashwin to Nitish Rana, 1 run,"
56,1,7.6,48,234,183,1,1,"Ravichandran Ashwin to Venkatesh Iyer, 1 run,"
56,1,8.1,49,234,88,1,1,"Joe Root to Venkatesh Iyer, 1 run,"
56,1,8.2,50,155,88,4,4,"Joe Root to Nitish Rana, Four,"
56,1,8.3,51,155,88,0,0,"Joe Root to Nitish Rana, no run,"
56,1,8.4,52,155,88,1,1,"Joe Root to Nitish Rana, 1 run,"
56,1,8.5,53,234,88,1,1,"Joe Root to Venkatesh Iyer, 1 run,"
56,1,8.6,54,155,88,1,1,"Joe Root to Nitish Rana, 1 run,"
56,1,9.1,55,155,183,1,1,"Ravichandran Ashwin to Nitish Rana, 1 run,"
56,1,9.2,56,234,183,6,6,"Ravichandran Ashwin to Venkatesh Iyer, Six,"
56,1,9.3,57,234,183,6,6,"Ravichandran Ashwin to Venkatesh Iyer, Six,"
56,1,9.4,58,234,183,0,0,"Ravichandran Ashwin to Venkatesh Iyer, no run,"
56,1,9.5,59,234,183,1,1,"Ravichandran Ashwin to Venkatesh Iyer, 1 run,"
56,1,9.6,60,155,183,4,4,"Ravichandran Ashwin to Nitish Rana, Four,"
56,1,10.1,61,234,251,1,1,"Yuzvendra Chahal to Venkatesh Iyer, 1 run,"
56,1,10.2,62,155,251,0,w,"Yuzvendra Chahal to Nitish Rana, no run,                           Wicket - c Shimron Hetmyer b Yuzvendra Chahal batsmen out 22(17)"
56,1,10.3,63,22,251,0,0,"Yuzvendra Chahal to Andre Russell, no run,"
56,1,10.4,64,22,251,0,0,"Yuzvendra Chahal to Andre Russell, no run,"
56,1,10.5,65,22,251,1,1,"Yuzvendra Chahal to Andre Russell, 1 run,"
56,1,10.6,66,234,251,1,1,"Yuzvendra Chahal to Venkatesh Iyer, 1 run,"
56,1,11.1,67,234,95,1,1,"KM Asif to Venkatesh Iyer, 1 run,"
56,1,11.2,68,22,95,2,2,"KM Asif to Andre Russell, 2 runs,"
56,1,11.3,69,22,95,1,1,"KM Asif to Andre Russell, 1 run,"
56,1,11.4,70,234,95,1,1wd,"KM Asif to Venkatesh Iyer, 1 wide,"
56,1,11.4,71,234,95,1,1,"KM Asif to Venkatesh Iyer, 1 run,"
56,1,11.5,72,22,95,0,0,"KM Asif to Andre Russell, no run,"
56,1,11.6,73,22,95,0,0,"KM Asif to Andre Russell, no run,"
56,1,12.1,74,234,251,6,6,"Yuzvendra Chahal to Venkatesh Iyer, Six,"
56,1,12.2,75,234,251,4,4,"Yuzvendra Chahal to Venkatesh Iyer, Four,"
56,1,12.3,76,234,251,0,0,"Yuzvendra Chahal to Venkatesh Iyer, no run,"
56,1,12.4,77,234,251,4,4,"Yuzvendra Chahal to Venkatesh Iyer, Four,"
56,1,12.5,78,234,251,1,1,"Yuzvendra Chahal to Venkatesh Iyer, 1 run,"
56,1,12.6,79,22,251,0,0,"Yuzvendra Chahal to Andre Russell, no run,"
56,1,13.1,80,234,95,1,1,"KM Asif to Venkatesh Iyer, 1 run,"
56,1,13.2,81,22,95,6,6,"KM Asif to Andre Russell, Six,"
56,1,13.3,82,22,95,0,w,"KM Asif to Andre Russell, no run,                           Wicket - c Ravichandran Ashwin b KM Asif batsmen out 10(10)"
56,1,13.4,83,188,95,1,1,"KM Asif to Rinku Singh, 1 run,"
56,1,13.5,84,234,95,1,1,"KM Asif to Venkatesh Iyer, 1 run,"
56,1,13.6,85,188,95,1,1,"KM Asif to Rinku Singh, 1 run,"
56,1,14.1,86,188,183,1,1,"Ravichandran Ashwin to Rinku Singh, 1 run,"
56,1,14.2,87,234,183,1,1,"Ravichandran Ashwin to Venkatesh Iyer, 1 run,"
56,1,14.3,88,188,183,0,0,"Ravichandran Ashwin to Rinku Singh, no run,"
56,1,14.4,89,188,183,1,1,"Ravichandran Ashwin to Rinku Singh, 1 run,"
56,1,14.5,90,234,183,2,2,"Ravichandran Ashwin to Venkatesh Iyer, 2 runs,"
56,1,14.6,91,234,183,1,1,"Ravichandran Ashwin to Venkatesh Iyer, 1 run,"
56,1,15.1,92,234,95,1,1,"KM Asif to Venkatesh Iyer, 1 run,"
56,1,15.2,93,188,95,1,1,"KM Asif to Rinku Singh, 1 run,"
56,1,15.3,94,234,95,6,6,"KM Asif to Venkatesh Iyer, Six,"
56,1,15.4,95,234,95,1,1,"KM Asif to Venkatesh Iyer, 1 run,"
56,1,15.5,96,188,95,0,0,"KM Asif to Rinku Singh, no run,"
56,1,15.6,97,188,95,2,2,"KM Asif to Rinku Singh, 2 runs,"
56,1,16.1,98,234,251,0,w,"Yuzvendra Chahal to Venkatesh Iyer, no run,                           Wicket - c Trent Boult b Yuzvendra Chahal batsmen out 57(42)"
56,1,16.2,99,209,251,1,1,"Yuzvendra Chahal to Shardul Thakur, 1 run,"
56,1,16.3,100,188,251,1,1,"Yuzvendra Chahal to Rinku Singh, 1 run,"
56,1,16.4,101,209,251,0,w,"Yuzvendra Chahal to Shardul Thakur, no run,                           Wicket - lbw b Yuzvendra Chahal batsmen out 1(2)"
56,1,16.5,102,26,251,0,0,"Yuzvendra Chahal to Anukul Roy, no run,"
56,1,16.6,103,26,251,2,2,"Yuzvendra Chahal to Anukul Roy, 2 runs,"
56,1,17.1,104,188,203,0,0,"Sandeep Sharma to Rinku Singh, no run,"
56,1,17.2,105,188,203,0,0,"Sandeep Sharma to Rinku Singh, no run,"
56,1,17.3,106,188,203,0,0,"Sandeep Sharma to Rinku Singh, no run,"
56,1,17.4,107,188,203,0,0,"Sandeep Sharma to Rinku Singh, no run,"
56,1,17.5,108,188,203,6,6,"Sandeep Sharma to Rinku Singh, Six,"
56,1,17.6,109,188,203,2,2,"Sandeep Sharma to Rinku Singh, 2 runs,"
56,1,18.1,110,26,251,1,1,"Yuzvendra Chahal to Anukul Roy, 1 run,"
56,1,18.2,111,188,251,0,0,"Yuzvendra Chahal to Rinku Singh, no run,"
56,1,18.3,112,188,251,0,0,"Yuzvendra Chahal to Rinku Singh, no run,"
56,1,18.4,113,188,251,0,w,"Yuzvendra Chahal to Rinku Singh, no run,                           Wicket - c JE Root b Yuzvendra Chahal batsmen out 16(18)"
56,1,18.5,114,216,251,1,1,"Yuzvendra Chahal to Sunil Narine, 1 run,"
56,1,18.6,115,26,251,1,1,"Yuzvendra Chahal to Anukul Roy, 1 run,"
56,1,19.1,116,26,203,1,1,"Sandeep Sharma to Anukul Roy, 1 run,"
56,1,19.2,117,216,203,4,4,"Sandeep Sharma to Sunil Narine, Four,"
56,1,19.3,118,216,203,0,0,"Sandeep Sharma to Sunil Narine, no run,"
56,1,19.4,119,216,203,1,1,"Sandeep Sharma to Sunil Narine, 1 run,"
56,1,19.5,120,26,203,1,1,"Sandeep Sharma to Anukul Roy, 1 run,"
56,1,19.6,121,216,203,0,w,"Sandeep Sharma to Sunil Narine, no run,                           Wicket - c JE Root b Sandeep Sharma batsmen out 6(5)"
56,2,0.1,1,249,155,6,6,"Nitish Rana to Yashasvi Jaiswal, Six,"
56,2,0.2,2,249,155,6,6,"Nitish Rana to Yashasvi Jaiswal, Six,"
56,2,0.3,3,249,155,4,4,"Nitish Rana to Yashasvi Jaiswal, Four,"
56,2,0.4,4,249,155,4,4,"Nitish Rana to Yashasvi Jaiswal, Four,"
56,2,0.5,5,249,155,2,2,"Nitish Rana to Yashasvi Jaiswal, 2 runs,"
56,2,0.6,6,249,155,4,4,"Nitish Rana to Yashasvi Jaiswal, Four,"
56,2,1.1,7,90,73,1,1wd,"Harshit Rana to Jos Buttler, 1 wide,"
56,2,1.1,8,90,73,1,1lb,"Harshit Rana to Jos Buttler, 1 leg bye,"
56,2,1.2,9,249,73,1,1,"Harshit Rana to Yashasvi Jaiswal, 1 run,"
56,2,1.3,10,90,73,0,0,"Harshit Rana to Jos Buttler, no run,"
56,2,1.4,11,90,73,1,1wd,"Harshit Rana to Jos Buttler, 1 wide,"
56,2,1.4,12,90,73,0,w,"Harshit Rana to Jos Buttler, no run,                           Wicket - runout (AD Russell) batsmen out 0(3)"
56,2,1.5,13,249,73,4,4,"Harshit Rana to Yashasvi Jaiswal, Four,"
56,2,1.6,14,249,73,6,6,"Harshit Rana to Yashasvi Jaiswal, Six,"
56,2,2.1,15,204,209,1,1,"Shardul Thakur to Sanju Samson, 1 run,"
56,2,2.2,16,249,209,4,4,"Shardul Thakur to Yashasvi Jaiswal, Four,"
56,2,2.3,17,249,209,4,4,"Shardul Thakur to Yashasvi Jaiswal, Four,"
56,2,2.4,18,249,209,4,4,"Shardul Thakur to Yashasvi Jaiswal, Four,"
56,2,2.5,19,249,209,1,1,"Shardul Thakur to Yashasvi Jaiswal, 1 run,"
56,2,2.6,20,204,209,0,0,"Shardul Thakur to Sanju Samson, no run,"
56,2,3.1,21,249,233,0,0,"Varun Chakravarthy to Yashasvi Jaiswal, no run,"
56,2,3.2,22,249,233,1,1wd,"Varun Chakravarthy to Yashasvi Jaiswal, 1 wide,"
56,2,3.2,23,249,233,0,0,"Varun Chakravarthy to Yashasvi Jaiswal, no run,"
56,2,3.3,24,249,233,0,0,"Varun Chakravarthy to Yashasvi Jaiswal, no run,"
56,2,3.4,25,249,233,0,0,"Varun Chakravarthy to Yashasvi Jaiswal, no run,"
56,2,3.5,26,249,233,4,4,"Varun Chakravarthy to Yashasvi Jaiswal, Four,"
56,2,3.6,27,249,233,0,0,"Varun Chakravarthy to Yashasvi Jaiswal, no run,"
56,2,4.1,28,204,73,0,0,"Harshit Rana to Sanju Samson, no run,"
56,2,4.2,29,204,73,1,1,"Harshit Rana to Sanju Samson, 1 run,"
56,2,4.3,30,249,73,0,0,"Harshit Rana to Yashasvi Jaiswal, no run,"
56,2,4.4,31,249,73,4,4,"Harshit Rana to Yashasvi Jaiswal, Four,"
56,2,4.5,32,249,73,4,4,"Harshit Rana to Yashasvi Jaiswal, Four,"
56,2,4.6,33,249,73,0,0,"Harshit Rana to Yashasvi Jaiswal, no run,"
56,2,5.1,34,204,233,0,0,"Varun Chakravarthy to Sanju Samson, no run,"
56,2,5.2,35,204,233,0,0,"Varun Chakravarthy to Sanju Samson, no run,"
56,2,5.3,36,204,233,0,0,"Varun Chakravarthy to Sanju Samson, no run,"
56,2,5.4,37,204,233,6,6,"Varun Chakravarthy to Sanju Samson, Six,"
56,2,5.5,38,204,233,0,0,"Varun Chakravarthy to Sanju Samson, no run,"
56,2,5.6,39,204,233,4,4,"Varun Chakravarthy to Sanju Samson, Four,"
